platform_id,monitoring_point_id,distance_km,reachable
P003,J017,9.600263435625138,1
P003,J018,10.887184826233982,1
P003,J019,2.0851992999216726,1
P003,J020,8.002021370492956,1
P003,J021,2.371902844392321,1
P003,J022,8.455660943333841,1
P003,J023,2.601364228330878,1
P003,J024,3.3647865080946575,1
P003,J025,7.267241676940075,1
P003,J026,,0
P003,J027,5.849582468800338,1
P003,J028,13.8452765888876,1
P003,J029,0.49311444410965755,1
P003,J030,4.159668744879998,1
P003,J031,11.518214166477602,1
P003,J032,6.571420662598845,1
P003,J033,1.9460582542462426,1
P003,J034,4.80723616480865,1
P003,J035,0.780528583831513,1
P003,J036,7.658350907016376,1
P003,J037,5.920829257367972,1
P003,J038,3.349538452113477,1
P003,J039,4.583191596610963,1
P003,J040,4.6651923662717225,1
P003,J041,3.1385698600465934,1
P003,J042,1.106255646459677,1
P003,J043,7.280593967074922,1
P003,J044,12.927540906325396,1
P003,J045,15.458819991016838,1
P003,J046,13.701436242591893,1
P003,J047,6.616996288953387,1
P003,J048,8.786679080421184,1
P003,J049,1.8234132994316523,1
P003,J050,8.893743371929599,1
P004,J001,11.497060779152394,1
P004,J002,2.445278634359781,1
P004,J003,9.136504741751125,1
P004,J004,7.97751268662383,1
P004,J005,3.7082107527971986,1
P004,J006,10.896207298154161,1
P004,J007,3.322117703093149,1
P004,J008,5.206463799102684,1
P004,J009,5.639170835588596,1
P004,J010,3.15588956329908,1
P004,J011,2.163590344116579,1
P004,J012,7.4526761848484995,1
P004,J013,1.3681781987568118,1
P004,J014,2.091697414625348,1
P004,J015,3.363603987541778,1
P004,J016,1.8975194239026998,1
P004,J017,9.890303254145106,1
P004,J018,9.016365795183217,1
P004,J019,0.7388883041494168,1
P004,J020,8.829870756743565,1
P004,J021,0.3286211133988205,1
P004,J022,6.281013738022624,1
P004,J023,3.5903143403688467,1
P004,J024,2.7799169358533717,1
P004,J025,5.412541113338315,1
P004,J026,12.978914153297676,1
P004,J027,7.548266114621786,1
P004,J028,12.253550340553348,1
P004,J029,2.8517213115007425,1
P004,J030,1.7954316580652954,1
P004,J031,6.788462031438947,1
P004,J032,10.366682061336634,1
P004,J033,1.2079942382829298,1
P004,J034,2.5816280605630038,1
P004,J035,2.173962064448476,1
P004,J036,5.51617792842252,1
P004,J037,7.465438600264712,1
P004,J038,2.2407873510248364,1
P004,J039,3.712550529805989,1
P004,J040,3.749696165817498,1
P004,J041,1.0960832830307963,1
P004,J042,3.253982867984758,1
P004,J043,5.449520930750906,1
P004,J044,12.923411652348069,1
P004,J045,14.85184690461264,1
P004,J046,13.156449682161641,1
P004,J047,8.036763978675564,1
P004,J048,8.700090106079626,1
P004,J049,1.2147794701443277,1
P004,J050,7.2114754869707784,1
P005,J001,,0
P005,J002,3.4025701028976942,1
P005,J003,2.421310017547428,1
P005,J004,,0
P005,J005,6.423529122709722,1
P005,J006,3.8076241801553574,1
P005,J007,10.810889186626296,1
P005,J008,0.29962173444206514,1
P005,J009,10.59219918674999,1
P005,J010,2.4184703112343477,1
P005,J011,7.040665990328733,1
P005,J012,12.181777252967484,1
P005,J013,5.000079081784392,1
P005,J014,3.6510204723114494,1
P005,J015,9.458777655506735,1
P005,J016,6.606018821228931,1
P005,J017,4.002833613951317,1
P005,J018,,0
P005,J019,4.789533365257788,1
P005,J020,2.5853235644418033,1
P005,J021,5.242091692033288,1
P005,J022,13.399842322272248,1
P005,J023,1.9626162917618226,1
P005,J024,5.310917507568523,1
P005,J025,10.94147031894307,1
P005,J026,11.642257803056477,1
P005,J027,2.060410220056035,1
P005,J028,,0
P005,J029,3.5842821447831086,1
P005,J030,6.578759241382199,1
P005,J031,,0
P005,J032,2.9194767154553003,1
P005,J033,4.328987282966121,1
P005,J034,9.408518447269886,1
P005,J035,3.587836196507859,1
P005,J036,12.310088964183407,1
P005,J037,1.974518266041282,1
P005,J038,7.209254002927278,1
P005,J039,6.223335078693162,1
P005,J040,6.363287662976137,1
P005,J041,6.556166999051379,1
P005,J042,2.9392234992100477,1
P005,J043,10.888860310286182,1
P005,J044,6.298382514592124,1
P005,J045,8.528921567336234,1
P005,J046,7.334237637561251,1
P005,J047,2.6265350667691125,1
P005,J048,4.01103489642598,1
P005,J049,5.5873258187604895,1
P005,J050,12.327169572120898,1
P006,J001,,0
P006,J002,3.002390597866406,1
P006,J003,2.740709451746561,1
P006,J004,,0
P006,J005,6.292700468508528,1
P006,J006,4.156628847285706,1
P006,J007,7.486762470150862,1
P006,J008,0.1981454230925763,1
P006,J009,10.512752038769213,1
P006,J010,2.1319042224259035,1
P006,J011,6.760373755108945,1
P006,J012,12.204556086126056,1
P006,J013,4.722053321494,1
P006,J014,3.26133299038658,1
P006,J015,9.201000766970395,1
P006,J016,6.329910005453837,1
P006,J017,4.26966251444299,1
P006,J018,10.155990172412233,1
P006,J019,4.4519354142925875,1
P006,J020,2.863696069966726,1
P006,J021,4.903950785640283,1
P006,J022,13.222059616297273,1
P006,J023,1.6806715939681145,1
P006,J024,5.047125810522895,1
P006,J025,10.819240463934735,1
P006,J026,11.89420217366011,1
P006,J027,2.3921436094054407,1
P006,J028,,0
P006,J029,3.167535340081624,1
P006,J030,6.297162778000763,1
P006,J031,10.918368508999707,1
P006,J032,3.296621859983429,1
P006,J033,3.997577708414771,1
P006,J034,6.4844942050714405,1
P006,J035,3.1958743960948883,1
P006,J036,12.119803387468176,1
P006,J037,2.36062163440417,1
P006,J038,6.815745931189264,1
P006,J039,6.096025205254575,1
P006,J040,6.238714777486753,1
P006,J041,6.196030743057206,1
P006,J042,2.5216230067982233,1
P006,J043,10.773371574298373,1
P006,J044,6.602792064182487,1
P006,J045,8.795402625003113,1
P006,J046,7.585865183547639,1
P006,J047,3.034436353751548,1
P006,J048,4.189262210275999,1
P006,J049,5.196129656351152,1
P006,J050,12.315342163144107,1
P007,J001,3.2258578168064482,1
P007,J002,9.135051494067339,1
P007,J003,12.153382130530678,1
P007,J004,2.2485353060745674,1
P007,J005,7.573654741863862,1
P007,J006,12.260184236024148,1
P007,J007,4.845720765621406,1
P007,J008,13.64119688276829,1
P007,J009,2.367339221371385,1
P007,J010,11.481676461617647,1
P007,J011,5.957466422112537,1
P007,J012,1.7293948937089731,1
P007,J013,6.599181855299764,1
P007,J014,8.860173840078605,1
P007,J015,4.320460856629531,1
P007,J016,5.965482633322486,1
P007,J017,10.588453352910056,1
P007,J018,2.94432170350977,1
P007,J019,7.61786940704764,1
P007,J020,11.596897991459384,1
P007,J021,7.523836504954884,1
P007,J022,2.0649392072714994,1
P007,J023,11.897127928590471,1
P007,J024,6.570501625635932,1
P007,J025,2.3267276042418295,1
P007,J026,5.102608036692005,1
P007,J027,16.118461207082312,1
P007,J028,3.7817408366462053,1
P007,J029,9.804455983510007,1
P007,J030,6.08275294430716,1
P007,J031,2.450374712212965,1
P007,J032,12.998573239133641,1
P007,J033,7.652944374932844,1
P007,J034,5.171586864765437,1
P007,J035,8.918952155659682,1
P007,J036,2.4439483508687454,1
P007,J037,15.50007299375076,1
P007,J038,9.323418554511207,1
P007,J039,7.758728568440363,1
P007,J040,7.614159693032806,1
P007,J041,7.9815806403647125,1
P007,J042,9.794841033204744,1
P007,J043,2.317153040011677,1
P007,J044,10.956534570946692,1
P007,J045,7.208670471936416,1
P007,J046,6.687652937594379,1
P007,J047,15.556583019496914,1
P007,J048,9.381537146902199,1
P007,J049,8.896709434419922,1
P007,J050,1.3033050107401098,1
P008,J001,1.1169243595932816,1
P008,J002,,0
P008,J003,7.752321391795504,1
P008,J004,1.9682228063889315,1
P008,J005,5.917914113015032,1
P008,J006,7.181060837206033,1
P008,J007,9.118117463268415,1
P008,J008,,0
P008,J009,4.491588469271092,1
P008,J010,,0
P008,J011,9.946019906424244,1
P008,J012,2.373816083940183,1
P008,J013,9.063359586104527,1
P008,J014,11.226649875527077,1
P008,J015,7.348106047845525,1
P008,J016,9.59253252633248,1
P008,J017,5.655701788613384,1
P008,J018,2.4783638698005386,1
P008,J019,10.361522100559977,1
P008,J020,7.252725651064025,1
P008,J021,10.57451618725967,1
P008,J022,5.39059759533175,1
P008,J023,,0
P008,J024,7.661240146242051,1
P008,J025,5.344062176971366,1
P008,J026,1.4898039927976683,1
P008,J027,11.982423518168371,1
P008,J028,1.1719221792851573,1
P008,J029,,0
P008,J030,9.724777091214426,1
P008,J031,1.8999527942258243,1
P008,J032,8.236782755000416,1
P008,J033,10.05737464983727,1
P008,J034,8.606960865962648,1
P008,J035,11.262199351350278,1
P008,J036,7.164370087655056,1
P008,J037,11.246269735706575,1
P008,J038,13.994215808398978,1
P008,J039,5.981349070735348,1
P008,J040,5.8848894713492355,1
P008,J041,12.063682597924254,1
P008,J042,,0
P008,J043,5.207629105823059,1
P008,J044,5.2380087162473465,1
P008,J045,3.377790975112313,1
P008,J046,2.6185464358913246,1
P008,J047,10.996620596530844,1
P008,J048,4.925047987556955,1
P008,J049,12.512322756033209,1
P008,J050,2.8453613040199675,1
P009,J001,4.944406373815442,1
P009,J002,6.976828831499073,1
P009,J003,11.252930012060823,1
P009,J004,4.199494462943777,1
P009,J005,5.6839964653016954,1
P009,J006,12.017562221635393,1
P009,J007,2.018532821096789,1
P009,J008,11.691719860222696,1
P009,J009,2.108625129162632,1
P009,J010,6.447266896222509,1
P009,J011,3.188226705186307,1
P009,J012,3.5086216805447092,1
P009,J013,4.28755805450609,1
P009,J014,6.656187237912443,1
P009,J015,1.9398702019512502,1
P009,J016,3.277952015786064,1
P009,J017,10.391174028350134,1
P009,J018,3.554086236395254,1
P009,J019,5.225976714598416,1
P009,J020,10.717025143950917,1
P009,J021,5.030918254142827,1
P009,J022,1.158507660826677,1
P009,J023,6.8349207244797805,1
P009,J024,4.8303973598152234,1
P009,J025,1.4950419833075839,1
P009,J026,6.702582507432308,1
P009,J027,14.6419843989522,1
P009,J028,5.594691366782066,1
P009,J029,7.5979972141615315,1
P009,J030,3.3926440213314257,1
P009,J031,3.4506115192181195,1
P009,J032,12.344491693941393,1
P009,J033,5.379553466352558,1
P009,J034,2.545378711068922,1
P009,J035,6.726902921997266,1
P009,J036,0.41644451943355276,1
P009,J037,14.165775992118075,1
P009,J038,6.543262778654584,1
P009,J039,4.203505055762124,1
P009,J040,5.75999712350589,1
P009,J041,5.248607644780579,1
P009,J042,7.729228240049114,1
P009,J043,1.5925557311555552,1
P009,J044,11.926693515826418,1
P009,J045,12.156617893418332,1
P009,J046,10.939264164688426,1
P009,J047,14.498010882061276,1
P009,J048,8.967690905732471,1
P009,J049,6.307478479497922,1
P009,J050,3.034365984705299,1
P010,J001,7.718825752621347,1
P010,J002,3.3224872200917583,1
P010,J003,4.927961776426331,1
P010,J004,7.874158879601866,1
P010,J005,0.873961432552598,1
P010,J006,6.341290803049742,1
P010,J007,4.265707917022626,1
P010,J008,4.963746589317289,1
P010,J009,5.48345668178374,1
P010,J010,2.766072332625863,1
P010,J011,3.9442474054560983,1
P010,J012,7.4534999164423725,1
P010,J013,2.2258874648838467,1
P010,J014,3.1824804754168525,1
P010,J015,3.1044365124308975,1
P010,J016,3.515498523787496,1
P010,J017,5.121199951924166,1
P010,J018,5.5165778210013645,1
P010,J019,2.842519341413258,1
P010,J020,4.478526533292993,1
P010,J021,3.1436696420681844,1
P010,J022,5.821377777590212,1
P010,J023,3.1105203871520803,1
P010,J024,0.7068969722101496,1
P010,J025,5.735053779832046,1
P010,J026,,0
P010,J027,7.87927751396744,1
P010,J028,8.29019895701237,1
P010,J029,3.9942935642452344,1
P010,J030,3.540790926809724,1
P010,J031,6.223848053408479,1
P010,J032,6.15260150631041,1
P010,J033,2.5034568005593503,1
P010,J034,3.3168297345022224,1
P010,J035,3.2059794055978554,1
P010,J036,5.044839206903713,1
P010,J037,7.437590396773749,1
P010,J038,5.705289896300255,1
P010,J039,0.7431000985450538,1
P010,J040,0.8461207758665755,1
P010,J041,4.490792269987097,1
P010,J042,3.7683313566108794,1
P010,J043,5.694096323567192,1
P010,J044,8.065417111423628,1
P010,J045,,0
P010,J046,,0
P010,J047,7.877269584551897,1
P010,J048,3.854946435879124,1
P010,J049,4.350437968390093,1
P010,J050,7.4380596597203,1
P011,J001,6.841301391649464,1
P011,J002,6.526510069577859,1
P011,J003,2.9943309150286153,1
P011,J004,7.439299285487224,1
P011,J005,2.0828964969973494,1
P011,J006,2.788433281000182,1
P011,J007,5.837040735421733,1
P011,J008,4.862059717397048,1
P011,J009,6.156988036580241,1
P011,J010,4.229816629308167,1
P011,J011,7.98857208924354,1
P011,J012,7.338291923614937,1
P011,J013,5.706789070984415,1
P011,J014,6.482465768639741,1
P011,J015,4.528314010543393,1
P011,J016,7.4103624157550785,1
P011,J017,1.8154434309126026,1
P011,J018,5.278975813326377,1
P011,J019,6.486323420352803,1
P011,J020,2.4440709126578897,1
P011,J021,6.954363460314166,1
P011,J022,9.389703926566167,1
P011,J023,4.176047957697354,1
P011,J024,3.5241190441109858,1
P011,J025,6.716182538443642,1
P011,J026,6.930077240848634,1
P011,J027,6.890673056981725,1
P011,J028,7.160260357631927,1
P011,J029,7.364951379689059,1
P011,J030,7.463683368498734,1
P011,J031,6.049320118957435,1
P011,J032,4.0537488189731645,1
P011,J033,5.945705685816387,1
P011,J034,6.960445140993258,1
P011,J035,6.480583440848509,1
P011,J036,8.429105218255959,1
P011,J037,6.256589771895045,1
P011,J038,10.522228882658828,1
P011,J039,2.762980428089904,1
P011,J040,2.0187746131796036,1
P011,J041,8.868186455581085,1
P011,J042,6.793723890275673,1
P011,J043,6.62848170987138,1
P011,J044,3.958451513750723,1
P011,J045,5.65694461116597,1
P011,J046,4.401039987487621,1
P011,J047,6.358393648131656,1
P011,J048,0.9267899258779414,1
P011,J049,8.522605500751299,1
P011,J050,7.575356188301014,1
P012,J001,,0
P012,J002,2.448780051134929,1
P012,J003,2.6740811343482944,1
P012,J004,,0
P012,J005,4.872603811850029,1
P012,J006,4.120162316559357,1
P012,J007,6.4602149043637755,1
P012,J008,1.000487611541319,1
P012,J009,9.118057334912924,1
P012,J010,1.1680860214992475,1
P012,J011,5.775192974141582,1
P012,J012,10.910907997634883,1
P012,J013,3.7349900752508094,1
P012,J014,2.621332040096346,1
P012,J015,7.737757631759602,1
P012,J016,5.339762146338366,1
P012,J017,5.50701535179562,1
P012,J018,8.883441451756823,1
P012,J019,3.5790854476115848,1
P012,J020,3.7059069381339276,1
P012,J021,4.0299095347219405,1
P012,J022,11.767634160383949,1
P012,J023,0.7186156791858007,1
P012,J024,3.583439730264018,1
P012,J025,9.392949901129775,1
P012,J026,10.99780770697439,1
P012,J027,3.3190769448473176,1
P012,J028,,0
P012,J029,2.8219210031669686,1
P012,J030,5.313793337630689,1
P012,J031,9.635471335159547,1
P012,J032,3.4333207462066864,1
P012,J033,3.1117227372155933,1
P012,J034,5.45803542574355,1
P012,J035,2.5729321897508095,1
P012,J036,10.662108664840186,1
P012,J037,3.171171517643031,1
P012,J038,6.1469194853840845,1
P012,J039,4.67954197836779,1
P012,J040,4.823493544585463,1
P012,J041,5.381446008550606,1
P012,J042,2.247009675667379,1
P012,J043,9.351455252025637,1
P012,J044,8.865019611825542,1
P012,J045,11.727801820773651,1
P012,J046,9.989977340016418,1
P012,J047,3.7310817057612904,1
P012,J048,5.060909349142824,1
P012,J049,4.527300579214979,1
P012,J050,10.981113597054566,1
P013,J001,6.775979429961342,1
P013,J002,5.24137165822085,1
P013,J003,10.91131926580852,1
P013,J004,6.226894070301262,1
P013,J005,3.8385517573490713,1
P013,J006,12.188506811387613,1
P013,J007,0.4035295745273188,1
P013,J008,7.352538480721932,1
P013,J009,3.8086312427060487,1
P013,J010,5.241704113128099,1
P013,J011,0.8536378880906745,1
P013,J012,5.576821057944618,1
P013,J013,2.67638301044937,1
P013,J014,4.889018159616972,1
P013,J015,1.5946906074201952,1
P013,J016,1.1424345737911126,1
P013,J017,10.759455094744363,1
P013,J018,5.088347971128266,1
P013,J019,3.3390564665955678,1
P013,J020,10.448892954362645,1
P013,J021,3.0137272610299575,1
P013,J022,3.495221232856006,1
P013,J023,5.688427303867068,1
P013,J024,3.915666937857831,1
P013,J025,3.328944754399153,1
P013,J026,11.616199292592826,1
P013,J027,13.515706587607985,1
P013,J028,7.4069671197815765,1
P013,J029,5.767611415301264,1
P013,J030,1.2260056163806174,1
P013,J031,5.214394557599094,1
P013,J032,12.128640523540088,1
P013,J033,3.6449096565855,1
P013,J034,0.9589107596074686,1
P013,J035,4.968984643792371,1
P013,J036,2.8382153122261005,1
P013,J037,13.19972008562977,1
P013,J038,4.131643287309096,1
P013,J039,3.9463074038065105,1
P013,J040,3.9025772543449757,1
P013,J041,2.886003505355165,1
P013,J042,6.05130763750189,1
P013,J043,3.405718483913175,1
P013,J044,13.081874767143853,1
P013,J045,14.089044671604837,1
P013,J046,12.612545333510141,1
P013,J047,13.768052945285843,1
P013,J048,9.33513612239706,1
P013,J049,4.084495844186844,1
P013,J050,5.184784377007359,1
P014,J001,7.7104660914799785,1
P014,J002,10.241648506087659,1
P014,J003,2.449654774833707,1
P014,J004,8.864571994254248,1
P014,J005,7.117052885641332,1
P014,J006,1.1278975392835453,1
P014,J007,12.26675677604904,1
P014,J008,4.992652479585559,1
P014,J009,9.167266961350922,1
P014,J010,7.93932030569354,1
P014,J011,12.254830836502686,1
P014,J012,9.231434343855422,1
P014,J013,10.015351241781627,1
P014,J014,10.324828264202113,1
P014,J015,10.361578856190603,1
P014,J016,11.691227285929841,1
P014,J017,1.2742961275720626,1
P014,J018,7.520119100674308,1
P014,J019,10.707127034423358,1
P014,J020,2.382790099873932,1
P014,J021,11.212667470057617,1
P014,J022,12.597635256555964,1
P014,J023,7.6294967591001495,1
P014,J024,7.8074121122513676,1
P014,J025,9.929901076765464,1
P014,J026,4.439834195665004,1
P014,J027,4.99435621781327,1
P014,J028,7.497269790899784,1
P014,J029,10.924648489920939,1
P014,J030,11.752825335193984,1
P014,J031,8.151639193676704,1
P014,J032,2.124258620752478,1
P014,J033,10.12470408125423,1
P014,J034,11.154344130671076,1
P014,J035,10.295077015738721,1
P014,J036,11.82943654928733,1
P014,J037,4.425783762650801,1
P014,J038,14.740261917415387,1
P014,J039,6.994052660247175,1
P014,J040,7.029464548161421,1
P014,J041,13.153157389799865,1
P014,J042,10.170795354345376,1
P014,J043,9.810974392880258,1
P014,J044,1.4894098755244467,1
P014,J045,3.8693480614885924,1
P014,J046,2.860615629633474,1
P014,J047,3.9650537619043966,1
P014,J048,2.23294515518708,1
P014,J049,12.64635449487153,1
P014,J050,9.750749266825062,1
P015,J001,8.098413596615393,1
P015,J002,9.978054171190692,1
P015,J003,2.178453512949846,1
P015,J004,9.224411591477494,1
P015,J005,7.117734320357448,1
P015,J006,0.7977756719763063,1
P015,J007,12.315736615384406,1
P015,J008,4.717260499356252,1
P015,J009,9.382252869063981,1
P015,J010,7.694786803419887,1
P015,J011,12.236418028050876,1
P015,J012,9.557373057152546,1
P015,J013,9.921467310694872,1
P015,J014,10.081368505709769,1
P015,J015,10.424984401162293,1
P015,J016,11.662922502321804,1
P015,J017,1.230251999899294,1
P015,J018,7.795873528881459,1
P015,J019,10.554695364147996,1
P015,J020,2.153141198303368,1
P015,J021,11.07608242336265,1
P015,J022,12.808607051087085,1
P015,J023,7.355387686316028,1
P015,J024,7.697129372831312,1
P015,J025,10.126001971405742,1
P015,J026,4.767841043445863,1
P015,J027,4.65139546691219,1
P015,J028,7.91614735282528,1
P015,J029,10.634737484111264,1
P015,J030,11.718153281178044,1
P015,J031,8.44846483044643,1
P015,J032,1.7910721054348522,1
P015,J033,9.959197532235994,1
P015,J034,11.168809716471332,1
P015,J035,10.047034160073482,1
P015,J036,12.010760966488284,1
P015,J037,4.083010605936087,1
P015,J038,14.577348123722139,1
P015,J039,4.988531810890192,1
P015,J040,7.029000016375248,1
P015,J041,13.029683125767006,1
P015,J042,9.862590469955562,1
P015,J043,10.010199229175846,1
P015,J044,1.8271304185065689,1
P015,J045,4.2138203344832466,1
P015,J046,3.207292064180308,1
P015,J047,3.617346535236113,1
P015,J048,2.2473194073627765,1
P015,J049,12.45502369730497,1
P015,J050,10.056334425871306,1
